Matrix Index	Metabolite#	MetaboliteID	Reaction#	ReactionID	Stoichiometry
852	225	M_acgam6p_c	135	R_ACGApts	1
853	226	M_pyr_c	135	R_ACGApts	1
854	185	M_atp_c	136	R_ACGK	-1
855	227	M_acglu_c	136	R_ACGK	-1
856	228	M_acg5p_c	136	R_ACGK	1
857	229	M_adp_c	136	R_ACGK	1
858	22	M_glu_L_c	137	R_ACGS	-1
859	99	M_accoa_c	137	R_ACGS	-1
860	4	M_h_c	137	R_ACGS	1
861	29	M_coa_c	137	R_ACGS	1
862	227	M_acglu_c	137	R_ACGS	1
863	230	M_hethmpp_c	138	R_ACHBPL	-1
864	230	M_hethmpp_c	1426	R_ACHBPL_reverse	1
865	231	M_2obut_c	138	R_ACHBPL	-1
866	231	M_2obut_c	1426	R_ACHBPL_reverse	1
867	26	M_2ahbut_c	138	R_ACHBPL	1
868	26	M_2ahbut_c	1426	R_ACHBPL_reverse	-1
869	232	M_thmpp_c	138	R_ACHBPL	1
870	232	M_thmpp_c	1426	R_ACHBPL_reverse	-1
871	185	M_atp_c	139	R_ACKr	-1
872	185	M_atp_c	1427	R_ACKr_reverse	1
873	216	M_ac_c	139	R_ACKr	-1
874	216	M_ac_c	1427	R_ACKr_reverse	1
875	229	M_adp_c	139	R_ACKr	1
876	229	M_adp_c	1427	R_ACKr_reverse	-1
877	233	M_actp_c	139	R_ACKr	1
878	233	M_actp_c	1427	R_ACKr_reverse	-1
879	4	M_h_c	140	R_ACLS_a	-1
880	226	M_pyr_c	140	R_ACLS_a	-1
881	232	M_thmpp_c	140	R_ACLS_a	-1
882	129	M_co2_c	140	R_ACLS_a	1
883	230	M_hethmpp_c	140	R_ACLS_a	1
884	232	M_thmpp_c	141	R_ACLS_b	-1
885	232	M_thmpp_c	1428	R_ACLS_b_reverse	1
886	234	M_alac_S_c	141	R_ACLS_b	-1
887	234	M_alac_S_c	1428	R_ACLS_b_reverse	1
888	226	M_pyr_c	141	R_ACLS_b	1
889	226	M_pyr_c	1428	R_ACLS_b_reverse	-1
890	230	M_hethmpp_c	141	R_ACLS_b	1
891	230	M_hethmpp_c	1428	R_ACLS_b_reverse	-1
892	235	M_acnam_c	142	R_ACNML	-1
893	226	M_pyr_c	142	R_ACNML	1
894	236	M_acmana_c	142	R_ACNML	1
895	206	M_tdcoa_c	143	R_ACOAAGPAT140	-1
896	237	M_1tdecg3p_c	143	R_ACOAAGPAT140	-1
897	29	M_coa_c	143	R_ACOAAGPAT140	1
898	238	M_pa140_c	143	R_ACOAAGPAT140	1
899	239	M_pmtcoa_c	144	R_ACOAAGPAT160	-1
900	240	M_1hdecg3p_c	144	R_ACOAAGPAT160	-1
901	29	M_coa_c	144	R_ACOAAGPAT160	1
902	241	M_pa160_c	144	R_ACOAAGPAT160	1
903	242	M_stcoa_c	145	R_ACOAAGPAT180	-1
904	243	M_1odecg3p_c	145	R_ACOAAGPAT180	-1
905	29	M_coa_c	145	R_ACOAAGPAT180	1
906	244	M_pa180_c	145	R_ACOAAGPAT180	1
907	245	M_1aipdecg3p_c	146	R_ACOAAGPATAI15	-1
908	246	M_aipdcoa_c	146	R_ACOAAGPATAI15	-1
909	4	M_h_c	146	R_ACOAAGPATAI15	1
910	29	M_coa_c	146	R_ACOAAGPATAI15	1
911	247	M_paai15_c	146	R_ACOAAGPATAI15	1
912	248	M_1aihpdecg3p_c	147	R_ACOAAGPATAI17	-1
913	249	M_aihpdcoa_c	147	R_ACOAAGPATAI17	-1
914	29	M_coa_c	147	R_ACOAAGPATAI17	1
915	250	M_paai17_c	147	R_ACOAAGPATAI17	1
916	251	M_itdcoa_c	148	R_ACOAAGPATI14	-1
917	252	M_1itdecg3p_c	148	R_ACOAAGPATI14	-1
918	4	M_h_c	148	R_ACOAAGPATI14	1
919	29	M_coa_c	148	R_ACOAAGPATI14	1
920	253	M_pai14_c	148	R_ACOAAGPATI14	1
921	254	M_ipdcoa_c	149	R_ACOAAGPATI15	-1
922	255	M_1ipdecg3p_c	149	R_ACOAAGPATI15	-1
923	4	M_h_c	149	R_ACOAAGPATI15	1
924	29	M_coa_c	149	R_ACOAAGPATI15	1
925	256	M_pai15_c	149	R_ACOAAGPATI15	1
926	257	M_ihdcoa_c	150	R_ACOAAGPATI16	-1
927	258	M_1ihdecg3p_c	150	R_ACOAAGPATI16	-1
928	4	M_h_c	150	R_ACOAAGPATI16	1
929	29	M_coa_c	150	R_ACOAAGPATI16	1
930	259	M_pai16_c	150	R_ACOAAGPATI16	1
931	260	M_ihpdcoa_c	151	R_ACOAAGPATI17	-1
932	261	M_1ihpdecg3p_c	151	R_ACOAAGPATI17	-1
933	29	M_coa_c	151	R_ACOAAGPATI17	1
934	262	M_pai17_c	151	R_ACOAAGPATI17	1
935	4	M_h_c	152	R_ACOAD1i	-1
936	5	M_nadh_c	152	R_ACOAD1i	-1
937	40	M_b2coa_c	152	R_ACOAD1i	-1
938	7	M_nad_c	152	R_ACOAD1i	1
939	196	M_btcoa_c	152	R_ACOAD1i	1
940	27	M_2mbcoa_c	153	R_ACOAD20	-2
941	263	M_o2_c	153	R_ACOAD20	-1
942	13	M_h2o_c	153	R_ACOAD20	2
943	35	M_2mb2coa_c	153	R_ACOAD20	2
944	263	M_o2_c	154	R_ACOADH2	-1
945	264	M_ibcoa_c	154	R_ACOADH2	-2
946	13	M_h2o_c	154	R_ACOADH2	2
947	265	M_2mp2coa_c	154	R_ACOADH2	2
948	28	M_ACP_c	155	R_ACOATA	-1
949	28	M_ACP_c	1429	R_ACOATA_reverse	1
950	99	M_accoa_c	155	R_ACOATA	-1
951	99	M_accoa_c	1429	R_ACOATA_reverse	1
952	29	M_coa_c	155	R_ACOATA	1
953	29	M_coa_c	1429	R_ACOATA_reverse	-1
954	266	M_acACP_c	155	R_ACOATA	1
955	266	M_acACP_c	1429	R_ACOATA_reverse	-1
956	267	M_acorn_c	156	R_ACOCT	-1
957	268	M_cbp_c	156	R_ACOCT	-1
958	160	M_pi_c	156	R_ACOCT	1
959	269	M_Naccitr_L_c	156	R_ACOCT	1
960	13	M_h2o_c	157	R_ACODAr	-1
961	13	M_h2o_c	1430	R_ACODAr_reverse	1
962	267	M_acorn_c	157	R_ACODAr	-1
963	267	M_acorn_c	1430	R_ACODAr_reverse	1
964	216	M_ac_c	157	R_ACODAr	1
965	216	M_ac_c	1430	R_ACODAr_reverse	-1
966	270	M_orn_c	157	R_ACODAr	1
967	270	M_orn_c	1430	R_ACODAr_reverse	-1
968	271	M_cit_c	158	R_ACONT	-1
969	271	M_cit_c	1431	R_ACONT_reverse	1
970	272	M_icit_c	158	R_ACONT	1
971	272	M_icit_c	1431	R_ACONT_reverse	-1
972	271	M_cit_c	159	R_ACONTa	-1
973	271	M_cit_c	1432	R_ACONTa_reverse	1
974	13	M_h2o_c	159	R_ACONTa	1
975	13	M_h2o_c	1432	R_ACONTa_reverse	-1
976	273	M_acon_C_c	159	R_ACONTa	1
977	273	M_acon_C_c	1432	R_ACONTa_reverse	-1
978	13	M_h2o_c	160	R_ACONTb	-1
979	13	M_h2o_c	1433	R_ACONTb_reverse	1
980	273	M_acon_C_c	160	R_ACONTb	-1
981	273	M_acon_C_c	1433	R_ACONTb_reverse	1
982	272	M_icit_c	160	R_ACONTb	1
983	272	M_icit_c	1433	R_ACONTb_reverse	-1
984	24	M_akg_c	161	R_ACOTA	-1
985	24	M_akg_c	1434	R_ACOTA_reverse	1
986	267	M_acorn_c	161	R_ACOTA	-1
987	267	M_acorn_c	1434	R_ACOTA_reverse	1
988	22	M_glu_L_c	161	R_ACOTA	1
989	22	M_glu_L_c	1434	R_ACOTA_reverse	-1
990	274	M_acg5sa_c	161	R_ACOTA	1
991	274	M_acg5sa_c	1434	R_ACOTA_reverse	-1
992	29	M_coa_c	162	R_ACPS1	-1
993	275	M_apoACP_c	162	R_ACPS1	-1
994	4	M_h_c	162	R_ACPS1	1
995	28	M_ACP_c	162	R_ACPS1	1
996	276	M_pap_c	162	R_ACPS1	1
997	7	M_nad_c	163	R_ACTNDH	-1
998	7	M_nad_c	1435	R_ACTNDH_reverse	1
999	29	M_coa_c	163	R_ACTNDH	-1
1000	29	M_coa_c	1435	R_ACTNDH_reverse	1
1001	277	M_actn_R_c	163	R_ACTNDH	-1
1002	277	M_actn_R_c	1435	R_ACTNDH_reverse	1
1003	4	M_h_c	163	R_ACTNDH	1
1004	4	M_h_c	1435	R_ACTNDH_reverse	-1
1005	5	M_nadh_c	163	R_ACTNDH	1
1006	5	M_nadh_c	1435	R_ACTNDH_reverse	-1
1007	99	M_accoa_c	163	R_ACTNDH	1
1008	99	M_accoa_c	1435	R_ACTNDH_reverse	-1
1009	208	M_acald_c	163	R_ACTNDH	1
1010	208	M_acald_c	1435	R_ACTNDH_reverse	-1
1011	278	M_ac_e	164	R_ACtr	-1
1012	278	M_ac_e	1436	R_ACtr_reverse	1
1013	216	M_ac_c	164	R_ACtr	1
1014	216	M_ac_c	1436	R_ACtr_reverse	-1
1015	4	M_h_c	165	R_ADA	-1
1016	13	M_h2o_c	165	R_ADA	-1
1017	279	M_adn_c	165	R_ADA	-1
1018	280	M_nh4_c	165	R_ADA	1
1019	281	M_ins_c	165	R_ADA	1
1020	282	M_4adcho_c	166	R_ADCL	-1
1021	4	M_h_c	166	R_ADCL	1
1022	226	M_pyr_c	166	R_ADCL	1
1023	283	M_4abz_c	166	R_ADCL	1
1024	185	M_atp_c	167	R_ADCPS1	-1
1025	284	M_adcobhex_c	167	R_ADCPS1	-1
1026	285	M_appl_c	167	R_ADCPS1	-1
1027	4	M_h_c	167	R_ADCPS1	1
1028	160	M_pi_c	167	R_ADCPS1	1
1029	229	M_adp_c	167	R_ADCPS1	1
1030	286	M_adocbi_c	167	R_ADCPS1	1
1031	185	M_atp_c	168	R_ADCPS2	-1
1032	284	M_adcobhex_c	168	R_ADCPS2	-1
1033	287	M_applp_c	168	R_ADCPS2	-1
1034	4	M_h_c	168	R_ADCPS2	1
1035	160	M_pi_c	168	R_ADCPS2	1
1036	210	M_adocbip_c	168	R_ADCPS2	1
1037	229	M_adp_c	168	R_ADCPS2	1
1038	288	M_chor_c	169	R_ADCS	-1
1039	289	M_gln_L_c	169	R_ADCS	-1
1040	22	M_glu_L_c	169	R_ADCS	1
1041	282	M_4adcho_c	169	R_ADCS	1
1042	13	M_h2o_c	170	R_ADCYRS	-4
1043	185	M_atp_c	170	R_ADCYRS	-4
1044	289	M_gln_L_c	170	R_ADCYRS	-4
1045	290	M_adcobdam_c	170	R_ADCYRS	-1
1046	4	M_h_c	170	R_ADCYRS	4
1047	22	M_glu_L_c	170	R_ADCYRS	4
1048	160	M_pi_c	170	R_ADCYRS	4
1049	229	M_adp_c	170	R_ADCYRS	4
1050	284	M_adcobhex_c	170	R_ADCYRS	1
1051	4	M_h_c	171	R_ADD	-1
1052	13	M_h2o_c	171	R_ADD	-1
1053	172	M_ade_c	171	R_ADD	-1
1054	280	M_nh4_c	171	R_ADD	1
1055	291	M_hxan_c	171	R_ADD	1
1056	185	M_atp_c	172	R_ADK1	-1
1057	185	M_atp_c	1437	R_ADK1_reverse	1
1058	188	M_amp_c	172	R_ADK1	-1
1059	188	M_amp_c	1437	R_ADK1_reverse	1
1060	229	M_adp_c	172	R_ADK1	2
1061	229	M_adp_c	1437	R_ADK1_reverse	-2
1062	188	M_amp_c	173	R_ADK10	-1
1063	188	M_amp_c	1438	R_ADK10_reverse	1
1064	292	M_dttp_c	173	R_ADK10	-1
1065	292	M_dttp_c	1438	R_ADK10_reverse	1
1066	229	M_adp_c	173	R_ADK10	1
1067	229	M_adp_c	1438	R_ADK10_reverse	-1
1068	293	M_dtdp_c	173	R_ADK10	1
1069	293	M_dtdp_c	1438	R_ADK10_reverse	-1
1070	188	M_amp_c	174	R_ADK11	-1
1071	188	M_amp_c	1439	R_ADK11_reverse	1
1072	294	M_dutp_c	174	R_ADK11	-1
1073	294	M_dutp_c	1439	R_ADK11_reverse	1
1074	229	M_adp_c	174	R_ADK11	1
1075	229	M_adp_c	1439	R_ADK11_reverse	-1
1076	295	M_dudp_c	174	R_ADK11	1
1077	295	M_dudp_c	1439	R_ADK11_reverse	-1
1078	188	M_amp_c	175	R_ADK2	-1
1079	188	M_amp_c	1440	R_ADK2_reverse	1
1080	296	M_pppi_c	175	R_ADK2	-1
1081	296	M_pppi_c	1440	R_ADK2_reverse	1
1082	189	M_ppi_c	175	R_ADK2	1
1083	189	M_ppi_c	1440	R_ADK2_reverse	-1
1084	229	M_adp_c	175	R_ADK2	1
1085	229	M_adp_c	1440	R_ADK2_reverse	-1
1086	188	M_amp_c	176	R_ADK3	-1
1087	188	M_amp_c	1441	R_ADK3_reverse	1
1088	211	M_gtp_c	176	R_ADK3	-1
1089	211	M_gtp_c	1441	R_ADK3_reverse	1
1090	229	M_adp_c	176	R_ADK3	1
1091	229	M_adp_c	1441	R_ADK3_reverse	-1
1092	297	M_gdp_c	176	R_ADK3	1
1093	297	M_gdp_c	1441	R_ADK3_reverse	-1
1094	188	M_amp_c	177	R_ADK5	-1
1095	188	M_amp_c	1442	R_ADK5_reverse	1
1096	298	M_ctp_c	177	R_ADK5	-1
1097	298	M_ctp_c	1442	R_ADK5_reverse	1
1098	229	M_adp_c	177	R_ADK5	1
1099	229	M_adp_c	1442	R_ADK5_reverse	-1
1100	299	M_cdp_c	177	R_ADK5	1
1101	299	M_cdp_c	1442	R_ADK5_reverse	-1
1102	188	M_amp_c	178	R_ADK7	-1
1103	188	M_amp_c	1443	R_ADK7_reverse	1
1104	300	M_datp_c	178	R_ADK7	-1
1105	300	M_datp_c	1443	R_ADK7_reverse	1
1106	229	M_adp_c	178	R_ADK7	1
1107	229	M_adp_c	1443	R_ADK7_reverse	-1
1108	301	M_dadp_c	178	R_ADK7	1
1109	301	M_dadp_c	1443	R_ADK7_reverse	-1
1110	188	M_amp_c	179	R_ADK8	-1
1111	188	M_amp_c	1444	R_ADK8_reverse	1
1112	302	M_dctp_c	179	R_ADK8	-1
1113	302	M_dctp_c	1444	R_ADK8_reverse	1
1114	229	M_adp_c	179	R_ADK8	1
1115	229	M_adp_c	1444	R_ADK8_reverse	-1
1116	303	M_dcdp_c	179	R_ADK8	1
1117	303	M_dcdp_c	1444	R_ADK8_reverse	-1
1118	188	M_amp_c	180	R_ADK9	-1
1119	188	M_amp_c	1445	R_ADK9_reverse	1
1120	304	M_dgtp_c	180	R_ADK9	-1
1121	304	M_dgtp_c	1445	R_ADK9_reverse	1
1122	229	M_adp_c	180	R_ADK9	1
1123	229	M_adp_c	1445	R_ADK9_reverse	-1
1124	305	M_dgdp_c	180	R_ADK9	1
1125	305	M_dgdp_c	1445	R_ADK9_reverse	-1
1126	4	M_h_c	181	R_ADMDCr	-1
1127	4	M_h_c	1446	R_ADMDCr_reverse	1
1128	306	M_amet_c	181	R_ADMDCr	-1
1129	306	M_amet_c	1446	R_ADMDCr_reverse	1
1130	129	M_co2_c	181	R_ADMDCr	1
1131	129	M_co2_c	1446	R_ADMDCr_reverse	-1
1132	307	M_ametam_c	181	R_ADMDCr	1
1133	307	M_ametam_c	1446	R_ADMDCr_reverse	-1
1134	185	M_atp_c	182	R_ADOCBIK	-1
1135	286	M_adocbi_c	182	R_ADOCBIK	-1
1136	4	M_h_c	182	R_ADOCBIK	1
1137	210	M_adocbip_c	182	R_ADOCBIK	1
1138	229	M_adp_c	182	R_ADOCBIK	1
1139	211	M_gtp_c	183	R_ADOCBIK2	-1
1140	286	M_adocbi_c	183	R_ADOCBIK2	-1
1141	4	M_h_c	183	R_ADOCBIK2	1
1142	210	M_adocbip_c	183	R_ADOCBIK2	1
1143	297	M_gdp_c	183	R_ADOCBIK2	1
1144	212	M_agdpcbi_c	184	R_ADOCBLS	-1
1145	308	M_rdmbzi_c	184	R_ADOCBLS	-1
1146	4	M_h_c	184	R_ADOCBLS	1
1147	309	M_adocbl_c	184	R_ADOCBLS	1
1148	310	M_gmp_c	184	R_ADOCBLS	1
1149	13	M_h2o_c	185	R_ADOCBLabc	-1
1150	185	M_atp_c	185	R_ADOCBLabc	-1
1151	311	M_adocbl_e	185	R_ADOCBLabc	-1
1152	4	M_h_c	185	R_ADOCBLabc	1
1153	160	M_pi_c	185	R_ADOCBLabc	1
1154	229	M_adp_c	185	R_ADOCBLabc	1
1155	309	M_adocbl_c	185	R_ADOCBLabc	1
1156	13	M_h2o_c	186	R_ADPRDP	-1
1157	312	M_adprib_c	186	R_ADPRDP	-1
1158	4	M_h_c	186	R_ADPRDP	2
1159	188	M_amp_c	186	R_ADPRDP	1
1160	313	M_r5p_c	186	R_ADPRDP	1
1161	172	M_ade_c	187	R_ADPT	-1
1162	314	M_prpp_c	187	R_ADPT	-1
1163	188	M_amp_c	187	R_ADPT	1
1164	189	M_ppi_c	187	R_ADPT	1
1165	315	M_dcamp_c	188	R_ADSL1r	-1
1166	315	M_dcamp_c	1447	R_ADSL1r_reverse	1
1167	188	M_amp_c	188	R_ADSL1r	1
1168	188	M_amp_c	1447	R_ADSL1r_reverse	-1
1169	316	M_fum_c	188	R_ADSL1r	1
1170	316	M_fum_c	1447	R_ADSL1r_reverse	-1
1171	317	M_25aics_c	189	R_ADSL2r	-1
1172	317	M_25aics_c	1448	R_ADSL2r_reverse	1
1173	316	M_fum_c	189	R_ADSL2r	1
1174	316	M_fum_c	1448	R_ADSL2r_reverse	-1
1175	318	M_aicar_c	189	R_ADSL2r	1
1176	318	M_aicar_c	1448	R_ADSL2r_reverse	-1
1177	211	M_gtp_c	190	R_ADSS	-1
1178	319	M_asp_L_c	190	R_ADSS	-1
1179	320	M_imp_c	190	R_ADSS	-1
1180	4	M_h_c	190	R_ADSS	2
1181	160	M_pi_c	190	R_ADSS	1
1182	297	M_gdp_c	190	R_ADSS	1
1183	315	M_dcamp_c	190	R_ADSS	1
1184	226	M_pyr_c	191	R_AEPPT	-1
1185	321	M_2aeppn_c	191	R_AEPPT	-1
1186	322	M_ala_L_c	191	R_AEPPT	1
1187	323	M_ppaca_c	191	R_AEPPT	1
1188	13	M_h2o_c	192	R_AGDC	-1
1189	225	M_acgam6p_c	192	R_AGDC	-1
1190	216	M_ac_c	192	R_AGDC	1
1191	324	M_gam6p_c	192	R_AGDC	1
1192	13	M_h2o_c	193	R_AGMT	-1
1193	325	M_agm_c	193	R_AGMT	-1
1194	326	M_ptrc_c	193	R_AGMT	1
1195	327	M_urea_c	193	R_AGMT	1
1196	137	M_ddcaACP_c	194	R_AGPAT120	-1
1197	328	M_1ddecg3p_c	194	R_AGPAT120	-1
1198	28	M_ACP_c	194	R_AGPAT120	1
1199	329	M_pa120_c	194	R_AGPAT120	1
1200	138	M_myrsACP_c	195	R_AGPAT140	-1
1201	237	M_1tdecg3p_c	195	R_AGPAT140	-1
1202	28	M_ACP_c	195	R_AGPAT140	1
1203	238	M_pa140_c	195	R_AGPAT140	1
1204	330	M_1tdec7eg3p_c	196	R_AGPAT141	-1
1205	331	M_tdeACP_c	196	R_AGPAT141	-1
1206	28	M_ACP_c	196	R_AGPAT141	1
1207	332	M_pa141_c	196	R_AGPAT141	1
1208	139	M_palmACP_c	197	R_AGPAT160	-1
1209	240	M_1hdecg3p_c	197	R_AGPAT160	-1
1210	28	M_ACP_c	197	R_AGPAT160	1
1211	241	M_pa160_c	197	R_AGPAT160	1
1212	333	M_1hdec9eg3p_c	198	R_AGPAT161	-1
1213	334	M_hdeACP_c	198	R_AGPAT161	-1
1214	28	M_ACP_c	198	R_AGPAT161	1
1215	335	M_pa161_c	198	R_AGPAT161	1
1216	243	M_1odecg3p_c	199	R_AGPAT180	-1
1217	336	M_ocdcaACP_c	199	R_AGPAT180	-1
1218	28	M_ACP_c	199	R_AGPAT180	1
1219	244	M_pa180_c	199	R_AGPAT180	1
1220	337	M_1odec11eg3p_c	200	R_AGPAT181	-1
1221	338	M_octeACP_c	200	R_AGPAT181	-1
1222	28	M_ACP_c	200	R_AGPAT181	1
1223	339	M_pa181_c	200	R_AGPAT181	1
1224	10	M_nadp_c	201	R_AGPR	-1
1225	10	M_nadp_c	1449	R_AGPR_reverse	1
1226	160	M_pi_c	201	R_AGPR	-1
1227	160	M_pi_c	1449	R_AGPR_reverse	1
1228	274	M_acg5sa_c	201	R_AGPR	-1
1229	274	M_acg5sa_c	1449	R_AGPR_reverse	1
1230	4	M_h_c	201	R_AGPR	1
1231	4	M_h_c	1449	R_AGPR_reverse	-1
1232	12	M_nadph_c	201	R_AGPR	1
1233	12	M_nadph_c	1449	R_AGPR_reverse	-1
1234	228	M_acg5p_c	201	R_AGPR	1
1235	228	M_acg5p_c	1449	R_AGPR_reverse	-1
1236	322	M_ala_L_c	202	R_AGTi	-1
1237	340	M_glx_c	202	R_AGTi	-1
1238	184	M_gly_c	202	R_AGTi	1
1239	226	M_pyr_c	202	R_AGTi	1
1240	13	M_h2o_c	203	R_AHCYSNS_r	-1
1241	13	M_h2o_c	1450	R_AHCYSNS_r_reverse	1
1242	341	M_ahcys_c	203	R_AHCYSNS_r	-1
1243	341	M_ahcys_c	1450	R_AHCYSNS_r_reverse	1
1244	172	M_ade_c	203	R_AHCYSNS_r	1
1245	172	M_ade_c	1450	R_AHCYSNS_r_reverse	-1
1246	342	M_rhcys_c	203	R_AHCYSNS_r	1
1247	342	M_rhcys_c	1450	R_AHCYSNS_r_reverse	-1
