Matrix Index	Metabolite#	MetaboliteID	Reaction#	ReactionID	Stoichiometry
3003	8	M_h2o_c	548	R_GLYPHEHYc	-1
3004	8	M_h2o_c	1356	R_GLYPHEHYc_reverse	1
3005	623	M_glyphe_c	548	R_GLYPHEHYc	-1
3006	623	M_glyphe_c	1356	R_GLYPHEHYc_reverse	1
3007	125	M_gly_c	548	R_GLYPHEHYc	1
3008	125	M_gly_c	1356	R_GLYPHEHYc_reverse	-1
3009	624	M_phe_L_c	548	R_GLYPHEHYc	1
3010	624	M_phe_L_c	1356	R_GLYPHEHYc_reverse	-1
3011	8	M_h2o_c	549	R_GLYPHEabc	-1
3012	126	M_atp_c	549	R_GLYPHEabc	-1
3013	489	M_glyphe_e	549	R_GLYPHEabc	-1
3014	4	M_h_c	549	R_GLYPHEabc	1
3015	111	M_pi_c	549	R_GLYPHEabc	1
3016	153	M_adp_c	549	R_GLYPHEabc	1
3017	623	M_glyphe_c	549	R_GLYPHEabc	1
3018	8	M_h2o_c	550	R_GLYPROPRO1c	-1
3019	8	M_h2o_c	1357	R_GLYPROPRO1c_reverse	1
3020	625	M_glypro_c	550	R_GLYPROPRO1c	-1
3021	625	M_glypro_c	1357	R_GLYPROPRO1c_reverse	1
3022	125	M_gly_c	550	R_GLYPROPRO1c	1
3023	125	M_gly_c	1357	R_GLYPROPRO1c_reverse	-1
3024	626	M_pro_L_c	550	R_GLYPROPRO1c	1
3025	626	M_pro_L_c	1357	R_GLYPROPRO1c_reverse	-1
3026	8	M_h2o_c	551	R_GLYPROabc	-1
3027	126	M_atp_c	551	R_GLYPROabc	-1
3028	490	M_glypro_e	551	R_GLYPROabc	-1
3029	4	M_h_c	551	R_GLYPROabc	1
3030	111	M_pi_c	551	R_GLYPROabc	1
3031	153	M_adp_c	551	R_GLYPROabc	1
3032	625	M_glypro_c	551	R_GLYPROabc	1
3033	4	M_h_c	552	R_GLYR	-2
3034	111	M_pi_c	552	R_GLYR	-1
3035	124	M_nadh_c	552	R_GLYR	-1
3036	125	M_gly_c	552	R_GLYR	-1
3037	8	M_h2o_c	552	R_GLYR	1
3038	122	M_nad_c	552	R_GLYR	1
3039	152	M_actp_c	552	R_GLYR	1
3040	223	M_nh4_c	552	R_GLYR	1
3041	8	M_h2o_c	553	R_GLYTYR1c	-1
3042	8	M_h2o_c	1358	R_GLYTYR1c_reverse	1
3043	627	M_glytyr_c	553	R_GLYTYR1c	-1
3044	627	M_glytyr_c	1358	R_GLYTYR1c_reverse	1
3045	125	M_gly_c	553	R_GLYTYR1c	1
3046	125	M_gly_c	1358	R_GLYTYR1c_reverse	-1
3047	628	M_tyr_L_c	553	R_GLYTYR1c	1
3048	628	M_tyr_L_c	1358	R_GLYTYR1c_reverse	-1
3049	8	M_h2o_c	554	R_GLYTYRabc	-1
3050	126	M_atp_c	554	R_GLYTYRabc	-1
3051	491	M_glytyr_e	554	R_GLYTYRabc	-1
3052	4	M_h_c	554	R_GLYTYRabc	1
3053	111	M_pi_c	554	R_GLYTYRabc	1
3054	153	M_adp_c	554	R_GLYTYRabc	1
3055	627	M_glytyr_c	554	R_GLYTYRabc	1
3056	283	M_h_e	555	R_GLYt2r	-1
3057	283	M_h_e	1359	R_GLYt2r_reverse	1
3058	479	M_gly_e	555	R_GLYt2r	-1
3059	479	M_gly_e	1359	R_GLYt2r_reverse	1
3060	4	M_h_c	555	R_GLYt2r	1
3061	4	M_h_c	1359	R_GLYt2r_reverse	-1
3062	125	M_gly_c	555	R_GLYt2r	1
3063	125	M_gly_c	1359	R_GLYt2r_reverse	-1
3064	479	M_gly_e	556	R_GLYt4r	-1
3065	479	M_gly_e	1360	R_GLYt4r_reverse	1
3066	514	M_na1_e	556	R_GLYt4r	-1
3067	514	M_na1_e	1360	R_GLYt4r_reverse	1
3068	125	M_gly_c	556	R_GLYt4r	1
3069	125	M_gly_c	1360	R_GLYt4r_reverse	-1
3070	629	M_na1_c	556	R_GLYt4r	1
3071	629	M_na1_c	1360	R_GLYt4r_reverse	-1
3072	8	M_h2o_c	557	R_GMPS2	-1
3073	126	M_atp_c	557	R_GMPS2	-1
3074	266	M_gln_L_c	557	R_GMPS2	-1
3075	630	M_xmp_c	557	R_GMPS2	-1
3076	4	M_h_c	557	R_GMPS2	2
3077	9	M_glu_L_c	557	R_GMPS2	1
3078	129	M_amp_c	557	R_GMPS2	1
3079	130	M_ppi_c	557	R_GMPS2	1
3080	211	M_gmp_c	557	R_GMPS2	1
3081	8	M_h2o_c	558	R_GNNUC	-1
3082	631	M_gsn_c	558	R_GNNUC	-1
3083	207	M_rib_D_c	558	R_GNNUC	1
3084	632	M_gua_c	558	R_GNNUC	1
3085	8	M_h2o_c	559	R_GPDDA1	-1
3086	633	M_g3pc_c	559	R_GPDDA1	-1
3087	4	M_h_c	559	R_GPDDA1	1
3088	356	M_chol_c	559	R_GPDDA1	1
3089	587	M_glyc3p_c	559	R_GPDDA1	1
3090	8	M_h2o_c	560	R_GPDDA2	-1
3091	634	M_g3pe_c	560	R_GPDDA2	-1
3092	4	M_h_c	560	R_GPDDA2	1
3093	587	M_glyc3p_c	560	R_GPDDA2	1
3094	635	M_etha_c	560	R_GPDDA2	1
3095	8	M_h2o_c	561	R_GPDDA4	-1
3096	636	M_g3pg_c	561	R_GPDDA4	-1
3097	4	M_h_c	561	R_GPDDA4	1
3098	286	M_glyc_c	561	R_GPDDA4	1
3099	587	M_glyc3p_c	561	R_GPDDA4	1
3100	443	M_ipdp_c	562	R_GRTT	-1
3101	444	M_grdp_c	562	R_GRTT	-1
3102	130	M_ppi_c	562	R_GRTT	1
3103	578	M_frdp_c	562	R_GRTT	1
3104	126	M_atp_c	563	R_GTPDPK	-1
3105	139	M_gtp_c	563	R_GTPDPK	-1
3106	4	M_h_c	563	R_GTPDPK	1
3107	129	M_amp_c	563	R_GTPDPK	1
3108	637	M_gdptp_c	563	R_GTPDPK	1
3109	213	M_prpp_c	564	R_GUAPRT	-1
3110	632	M_gua_c	564	R_GUAPRT	-1
3111	130	M_ppi_c	564	R_GUAPRT	1
3112	211	M_gmp_c	564	R_GUAPRT	1
3113	8	M_h2o_c	565	R_H2CO3D	-1
3114	8	M_h2o_c	1361	R_H2CO3D_reverse	1
3115	85	M_co2_c	565	R_H2CO3D	-1
3116	85	M_co2_c	1361	R_H2CO3D_reverse	1
3117	4	M_h_c	565	R_H2CO3D	1
3118	4	M_h_c	1361	R_H2CO3D_reverse	-1
3119	256	M_hco3_c	565	R_H2CO3D	1
3120	256	M_hco3_c	1361	R_H2CO3D_reverse	-1
3121	492	M_h2o_e	566	R_H2Ot	-1
3122	492	M_h2o_e	1362	R_H2Ot_reverse	1
3123	8	M_h2o_c	566	R_H2Ot	1
3124	8	M_h2o_c	1362	R_H2Ot_reverse	-1
3125	4	M_h_c	567	R_HACD1	-1
3126	4	M_h_c	1363	R_HACD1_reverse	1
3127	124	M_nadh_c	567	R_HACD1	-1
3128	124	M_nadh_c	1363	R_HACD1_reverse	1
3129	128	M_aacoa_c	567	R_HACD1	-1
3130	128	M_aacoa_c	1363	R_HACD1_reverse	1
3131	122	M_nad_c	567	R_HACD1	1
3132	122	M_nad_c	1363	R_HACD1_reverse	-1
3133	638	M_3hbcoa_c	567	R_HACD1	1
3134	638	M_3hbcoa_c	1363	R_HACD1_reverse	-1
3135	4	M_h_c	568	R_HACD2	-1
3136	4	M_h_c	1364	R_HACD2_reverse	1
3137	124	M_nadh_c	568	R_HACD2	-1
3138	124	M_nadh_c	1364	R_HACD2_reverse	1
3139	639	M_3ohcoa_c	568	R_HACD2	-1
3140	639	M_3ohcoa_c	1364	R_HACD2_reverse	1
3141	122	M_nad_c	568	R_HACD2	1
3142	122	M_nad_c	1364	R_HACD2_reverse	-1
3143	640	M_3hhcoa_c	568	R_HACD2	1
3144	640	M_3hhcoa_c	1364	R_HACD2_reverse	-1
3145	4	M_h_c	569	R_HACD3	-1
3146	4	M_h_c	1365	R_HACD3_reverse	1
3147	124	M_nadh_c	569	R_HACD3	-1
3148	124	M_nadh_c	1365	R_HACD3_reverse	1
3149	641	M_3oocoa_c	569	R_HACD3	-1
3150	641	M_3oocoa_c	1365	R_HACD3_reverse	1
3151	122	M_nad_c	569	R_HACD3	1
3152	122	M_nad_c	1365	R_HACD3_reverse	-1
3153	642	M_3hocoa_c	569	R_HACD3	1
3154	642	M_3hocoa_c	1365	R_HACD3_reverse	-1
3155	4	M_h_c	570	R_HACD4	-1
3156	4	M_h_c	1366	R_HACD4_reverse	1
3157	124	M_nadh_c	570	R_HACD4	-1
3158	124	M_nadh_c	1366	R_HACD4_reverse	1
3159	643	M_3odcoa_c	570	R_HACD4	-1
3160	643	M_3odcoa_c	1366	R_HACD4_reverse	1
3161	122	M_nad_c	570	R_HACD4	1
3162	122	M_nad_c	1366	R_HACD4_reverse	-1
3163	644	M_3hdcoa_c	570	R_HACD4	1
3164	644	M_3hdcoa_c	1366	R_HACD4_reverse	-1
3165	4	M_h_c	571	R_HACD5	-1
3166	4	M_h_c	1367	R_HACD5_reverse	1
3167	124	M_nadh_c	571	R_HACD5	-1
3168	124	M_nadh_c	1367	R_HACD5_reverse	1
3169	645	M_3oddcoa_c	571	R_HACD5	-1
3170	645	M_3oddcoa_c	1367	R_HACD5_reverse	1
3171	122	M_nad_c	571	R_HACD5	1
3172	122	M_nad_c	1367	R_HACD5_reverse	-1
3173	646	M_3hddcoa_c	571	R_HACD5	1
3174	646	M_3hddcoa_c	1367	R_HACD5_reverse	-1
3175	4	M_h_c	572	R_HACD6	-1
3176	4	M_h_c	1368	R_HACD6_reverse	1
3177	124	M_nadh_c	572	R_HACD6	-1
3178	124	M_nadh_c	1368	R_HACD6_reverse	1
3179	647	M_3otdcoa_c	572	R_HACD6	-1
3180	647	M_3otdcoa_c	1368	R_HACD6_reverse	1
3181	122	M_nad_c	572	R_HACD6	1
3182	122	M_nad_c	1368	R_HACD6_reverse	-1
3183	648	M_3htdcoa_c	572	R_HACD6	1
3184	648	M_3htdcoa_c	1368	R_HACD6_reverse	-1
3185	4	M_h_c	573	R_HACD7	-1
3186	4	M_h_c	1369	R_HACD7_reverse	1
3187	124	M_nadh_c	573	R_HACD7	-1
3188	124	M_nadh_c	1369	R_HACD7_reverse	1
3189	649	M_3ohdcoa_c	573	R_HACD7	-1
3190	649	M_3ohdcoa_c	1369	R_HACD7_reverse	1
3191	122	M_nad_c	573	R_HACD7	1
3192	122	M_nad_c	1369	R_HACD7_reverse	-1
3193	650	M_3hhdcoa_c	573	R_HACD7	1
3194	650	M_3hhdcoa_c	1369	R_HACD7_reverse	-1
3195	122	M_nad_c	574	R_HACD9	-1
3196	122	M_nad_c	1370	R_HACD9_reverse	1
3197	651	M_3hmbcoa_c	574	R_HACD9	-1
3198	651	M_3hmbcoa_c	1370	R_HACD9_reverse	1
3199	4	M_h_c	574	R_HACD9	1
3200	4	M_h_c	1370	R_HACD9_reverse	-1
3201	124	M_nadh_c	574	R_HACD9	1
3202	124	M_nadh_c	1370	R_HACD9_reverse	-1
3203	652	M_2maacoa_c	574	R_HACD9	1
3204	652	M_2maacoa_c	1370	R_HACD9_reverse	-1
3205	122	M_nad_c	575	R_HADPCOADH3	-1
3206	653	M_3hadpcoa_c	575	R_HADPCOADH3	-1
3207	4	M_h_c	575	R_HADPCOADH3	1
3208	124	M_nadh_c	575	R_HADPCOADH3	1
3209	654	M_oxadpcoa_c	575	R_HADPCOADH3	1
3210	361	M_4hbz_c	576	R_HBZOPT	-1
3211	432	M_octdp_c	576	R_HBZOPT	-1
3212	130	M_ppi_c	576	R_HBZOPT	1
3213	655	M_3ophb_c	576	R_HBZOPT	1
3214	180	M_ihdcoa_c	577	R_HDG3PACT	-1
3215	180	M_ihdcoa_c	1371	R_HDG3PACT_reverse	1
3216	587	M_glyc3p_c	577	R_HDG3PACT	-1
3217	587	M_glyc3p_c	1371	R_HDG3PACT_reverse	1
3218	14	M_coa_c	577	R_HDG3PACT	1
3219	14	M_coa_c	1371	R_HDG3PACT_reverse	-1
3220	163	M_1hdecg3p_c	577	R_HDG3PACT	1
3221	163	M_1hdecg3p_c	1371	R_HDG3PACT_reverse	-1
3222	8	M_h2o_c	578	R_HEMEti	-1
3223	126	M_atp_c	578	R_HEMEti	-1
3224	522	M_pheme_e	578	R_HEMEti	-1
3225	4	M_h_c	578	R_HEMEti	1
3226	111	M_pi_c	578	R_HEMEti	1
3227	153	M_adp_c	578	R_HEMEti	1
3228	656	M_pheme_c	578	R_HEMEti	1
3229	434	M_hepdp_c	579	R_HETT	-1
3230	443	M_ipdp_c	579	R_HETT	-1
3231	130	M_ppi_c	579	R_HETT	1
3232	432	M_octdp_c	579	R_HETT	1
3233	126	M_atp_c	580	R_HETZK	-1
3234	657	M_4mhetz_c	580	R_HETZK	-1
3235	4	M_h_c	580	R_HETZK	1
3236	153	M_adp_c	580	R_HETZK	1
3237	658	M_4mpetz_c	580	R_HETZK	1
3238	126	M_atp_c	581	R_HEX1	-1
3239	294	M_glc_D_c	581	R_HEX1	-1
3240	4	M_h_c	581	R_HEX1	1
3241	153	M_adp_c	581	R_HEX1	1
3242	573	M_g6p_c	581	R_HEX1	1
3243	126	M_atp_c	582	R_HEX7	-1
3244	572	M_fru_c	582	R_HEX7	-1
3245	4	M_h_c	582	R_HEX7	1
3246	121	M_f6p_c	582	R_HEX7	1
3247	153	M_adp_c	582	R_HEX7	1
3248	443	M_ipdp_c	583	R_HEXTT	-1
3249	659	M_hexdp_c	583	R_HEXTT	-1
3250	130	M_ppi_c	583	R_HEXTT	1
3251	434	M_hepdp_c	583	R_HEXTT	1
3252	126	M_atp_c	584	R_HEXb	-1
3253	335	M_glc_bD_c	584	R_HEXb	-1
3254	4	M_h_c	584	R_HEXb	1
3255	153	M_adp_c	584	R_HEXb	1
3256	591	M_g6p_B_c	584	R_HEXb	1
3257	8	M_h2o_c	585	R_HG2abc	-1
3258	126	M_atp_c	585	R_HG2abc	-1
3259	660	M_hg2_c	585	R_HG2abc	-1
3260	4	M_h_c	585	R_HG2abc	1
3261	111	M_pi_c	585	R_HG2abc	1
3262	153	M_adp_c	585	R_HG2abc	1
3263	493	M_hg2_e	585	R_HG2abc	1
3264	122	M_nad_c	586	R_HIBD	-1
3265	661	M_3hmp_c	586	R_HIBD	-1
3266	4	M_h_c	586	R_HIBD	1
3267	124	M_nadh_c	586	R_HIBD	1
3268	662	M_2mop_c	586	R_HIBD	1
3269	8	M_h2o_c	587	R_HISTD	-1
3270	122	M_nad_c	587	R_HISTD	-2
3271	663	M_histd_c	587	R_HISTD	-1
3272	4	M_h_c	587	R_HISTD	3
3273	124	M_nadh_c	587	R_HISTD	2
3274	273	M_his_L_c	587	R_HISTD	1
3275	122	M_nad_c	588	R_HISTDOX	-1
3276	122	M_nad_c	1372	R_HISTDOX_reverse	1
3277	663	M_histd_c	588	R_HISTDOX	-1
3278	663	M_histd_c	1372	R_HISTDOX_reverse	1
3279	4	M_h_c	588	R_HISTDOX	1
3280	4	M_h_c	1372	R_HISTDOX_reverse	-1
3281	124	M_nadh_c	588	R_HISTDOX	1
3282	124	M_nadh_c	1372	R_HISTDOX_reverse	-1
3283	664	M_histl_L_c	588	R_HISTDOX	1
3284	664	M_histl_L_c	1372	R_HISTDOX_reverse	-1
3285	8	M_h2o_c	589	R_HISTLOX	-1
3286	122	M_nad_c	589	R_HISTLOX	-1
3287	664	M_histl_L_c	589	R_HISTLOX	-1
3288	4	M_h_c	589	R_HISTLOX	2
3289	124	M_nadh_c	589	R_HISTLOX	1
3290	273	M_his_L_c	589	R_HISTLOX	1
3291	8	M_h2o_c	590	R_HISTP	-1
3292	665	M_hisp_c	590	R_HISTP	-1
3293	111	M_pi_c	590	R_HISTP	1
3294	663	M_histd_c	590	R_HISTP	1
3295	283	M_h_e	591	R_HISt2r	-1
3296	283	M_h_e	1373	R_HISt2r_reverse	1
3297	494	M_his_L_e	591	R_HISt2r	-1
3298	494	M_his_L_e	1373	R_HISt2r_reverse	1
3299	4	M_h_c	591	R_HISt2r	1
3300	4	M_h_c	1373	R_HISt2r_reverse	-1
3301	273	M_his_L_c	591	R_HISt2r	1
3302	273	M_his_L_c	1373	R_HISt2r_reverse	-1
3303	126	M_atp_c	592	R_HMPK1	-1
3304	666	M_4ahmmp_c	592	R_HMPK1	-1
3305	4	M_h_c	592	R_HMPK1	1
3306	153	M_adp_c	592	R_HMPK1	1
3307	667	M_4ampm_c	592	R_HMPK1	1
3308	122	M_nad_c	593	R_HSDx	-1
3309	122	M_nad_c	1374	R_HSDx_reverse	1
3310	668	M_hom_L_c	593	R_HSDx	-1
3311	668	M_hom_L_c	1374	R_HSDx_reverse	1
3312	4	M_h_c	593	R_HSDx	1
3313	4	M_h_c	1374	R_HSDx_reverse	-1
3314	124	M_nadh_c	593	R_HSDx	1
3315	124	M_nadh_c	1374	R_HSDx_reverse	-1
3316	315	M_aspsa_c	593	R_HSDx	1
3317	315	M_aspsa_c	1374	R_HSDx_reverse	-1
3318	2	M_nadp_c	594	R_HSDy	-1
3319	2	M_nadp_c	1375	R_HSDy_reverse	1
3320	668	M_hom_L_c	594	R_HSDy	-1
3321	668	M_hom_L_c	1375	R_HSDy_reverse	1
3322	4	M_h_c	594	R_HSDy	1
3323	4	M_h_c	1375	R_HSDy_reverse	-1
3324	5	M_nadph_c	594	R_HSDy	1
3325	5	M_nadph_c	1375	R_HSDy_reverse	-1
3326	315	M_aspsa_c	594	R_HSDy	1
3327	315	M_aspsa_c	1375	R_HSDy_reverse	-1
3328	126	M_atp_c	595	R_HSK	-1
3329	668	M_hom_L_c	595	R_HSK	-1
3330	4	M_h_c	595	R_HSK	1
3331	153	M_adp_c	595	R_HSK	1
3332	669	M_phom_c	595	R_HSK	1
3333	668	M_hom_L_c	596	R_HSST	-1
3334	670	M_succoa_c	596	R_HSST	-1
3335	14	M_coa_c	596	R_HSST	1
3336	671	M_suchms_c	596	R_HSST	1
3337	6	M_akg_c	597	R_HSTPTr	-1
3338	6	M_akg_c	1376	R_HSTPTr_reverse	1
3339	665	M_hisp_c	597	R_HSTPTr	-1
3340	665	M_hisp_c	1376	R_HSTPTr_reverse	1
3341	9	M_glu_L_c	597	R_HSTPTr	1
3342	9	M_glu_L_c	1376	R_HSTPTr_reverse	-1
3343	672	M_imacp_c	597	R_HSTPTr	1
3344	672	M_imacp_c	1376	R_HSTPTr_reverse	-1
3345	213	M_prpp_c	598	R_HXPRT	-1
3346	673	M_hxan_c	598	R_HXPRT	-1
3347	130	M_ppi_c	598	R_HXPRT	1
3348	219	M_imp_c	598	R_HXPRT	1
3349	495	M_hxan_e	599	R_HYXNt	-1
3350	495	M_hxan_e	1377	R_HYXNt_reverse	1
3351	673	M_hxan_c	599	R_HYXNt	1
3352	673	M_hxan_c	1377	R_HYXNt_reverse	-1
3353	13	M_ACP_c	600	R_IBCOATA	-1
3354	13	M_ACP_c	1378	R_IBCOATA_reverse	1
3355	674	M_ibcoa_c	600	R_IBCOATA	-1
3356	674	M_ibcoa_c	1378	R_IBCOATA_reverse	1
3357	14	M_coa_c	600	R_IBCOATA	1
3358	14	M_coa_c	1378	R_IBCOATA_reverse	-1
3359	96	M_2mpropACP_c	600	R_IBCOATA	1
3360	96	M_2mpropACP_c	1378	R_IBCOATA_reverse	-1
3361	2	M_nadp_c	601	R_ICDHy	-1
3362	675	M_icit_c	601	R_ICDHy	-1
3363	5	M_nadph_c	601	R_ICDHy	1
3364	6	M_akg_c	601	R_ICDHy	1
3365	85	M_co2_c	601	R_ICDHy	1
3366	266	M_gln_L_c	602	R_IG3PS	-1
3367	676	M_prlp_c	602	R_IG3PS	-1
3368	4	M_h_c	602	R_IG3PS	1
3369	9	M_glu_L_c	602	R_IG3PS	1
3370	217	M_aicar_c	602	R_IG3PS	1
3371	677	M_eig3p_c	602	R_IG3PS	1
3372	677	M_eig3p_c	603	R_IGPDH	-1
3373	8	M_h2o_c	603	R_IGPDH	1
3374	672	M_imacp_c	603	R_IGPDH	1
3375	14	M_coa_c	604	R_IHDCOATA	-1
3376	14	M_coa_c	1379	R_IHDCOATA_reverse	1
3377	678	M_14mpentdecACP_c	604	R_IHDCOATA	-1
3378	678	M_14mpentdecACP_c	1379	R_IHDCOATA_reverse	1
3379	13	M_ACP_c	604	R_IHDCOATA	1
3380	13	M_ACP_c	1379	R_IHDCOATA_reverse	-1
3381	180	M_ihdcoa_c	604	R_IHDCOATA	1
3382	180	M_ihdcoa_c	1379	R_IHDCOATA_reverse	-1
3383	250	M_udpg_c	605	R_IHDUDPG	-1
3384	250	M_udpg_c	1380	R_IHDUDPG_reverse	1
3385	679	M_m12dihglyc_c	605	R_IHDUDPG	-1
3386	679	M_m12dihglyc_c	1380	R_IHDUDPG_reverse	1
3387	4	M_h_c	605	R_IHDUDPG	1
3388	4	M_h_c	1380	R_IHDUDPG_reverse	-1
3389	252	M_udp_c	605	R_IHDUDPG	1
3390	252	M_udp_c	1380	R_IHDUDPG_reverse	-1
3391	680	M_diglcpgi17_c	605	R_IHDUDPG	1
3392	680	M_diglcpgi17_c	1380	R_IHDUDPG_reverse	-1
3393	250	M_udpg_c	606	R_IHDUDPMG	-1
3394	250	M_udpg_c	1381	R_IHDUDPMG_reverse	1
3395	681	M_12dihdglyc_c	606	R_IHDUDPMG	-1
3396	681	M_12dihdglyc_c	1381	R_IHDUDPMG_reverse	1
3397	4	M_h_c	606	R_IHDUDPMG	1
3398	4	M_h_c	1381	R_IHDUDPMG_reverse	-1
3399	252	M_udp_c	606	R_IHDUDPMG	1
3400	252	M_udp_c	1381	R_IHDUDPMG_reverse	-1
3401	679	M_m12dihglyc_c	606	R_IHDUDPMG	1
3402	679	M_m12dihglyc_c	1381	R_IHDUDPMG_reverse	-1
3403	14	M_coa_c	607	R_IHPDCOATA	-1
3404	14	M_coa_c	1382	R_IHPDCOATA_reverse	1
3405	463	M_15mpalmACP_c	607	R_IHPDCOATA	-1
3406	463	M_15mpalmACP_c	1382	R_IHPDCOATA_reverse	1
3407	13	M_ACP_c	607	R_IHPDCOATA	1
3408	13	M_ACP_c	1382	R_IHPDCOATA_reverse	-1
3409	183	M_ihpdcoa_c	607	R_IHPDCOATA	1
3410	183	M_ihpdcoa_c	1382	R_IHPDCOATA_reverse	-1
3411	6	M_akg_c	608	R_ILETA	-1
3412	6	M_akg_c	1383	R_ILETA_reverse	1
3413	682	M_ile_L_c	608	R_ILETA	-1
3414	682	M_ile_L_c	1383	R_ILETA_reverse	1
3415	9	M_glu_L_c	608	R_ILETA	1
3416	9	M_glu_L_c	1383	R_ILETA_reverse	-1
3417	427	M_3mop_c	608	R_ILETA	1
3418	427	M_3mop_c	1383	R_ILETA_reverse	-1
3419	8	M_h2o_c	609	R_ILEabc	-1
3420	126	M_atp_c	609	R_ILEabc	-1
3421	496	M_ile_L_e	609	R_ILEabc	-1
3422	4	M_h_c	609	R_ILEabc	1
3423	111	M_pi_c	609	R_ILEabc	1
3424	153	M_adp_c	609	R_ILEabc	1
3425	682	M_ile_L_c	609	R_ILEabc	1
3426	283	M_h_e	610	R_ILEt2r	-1
3427	283	M_h_e	1384	R_ILEt2r_reverse	1
3428	496	M_ile_L_e	610	R_ILEt2r	-1
3429	496	M_ile_L_e	1384	R_ILEt2r_reverse	1
3430	4	M_h_c	610	R_ILEt2r	1
3431	4	M_h_c	1384	R_ILEt2r_reverse	-1
3432	682	M_ile_L_c	610	R_ILEt2r	1
3433	682	M_ile_L_c	1384	R_ILEt2r_reverse	-1
3434	8	M_h2o_c	611	R_IMACTD	-1
3435	122	M_nad_c	611	R_IMACTD	-1
3436	683	M_im4act_c	611	R_IMACTD	-1
3437	4	M_h_c	611	R_IMACTD	2
3438	124	M_nadh_c	611	R_IMACTD	1
3439	684	M_im4ac_c	611	R_IMACTD	1
3440	8	M_h2o_c	612	R_IMPC	-1
3441	8	M_h2o_c	1385	R_IMPC_reverse	1
3442	219	M_imp_c	612	R_IMPC	-1
3443	219	M_imp_c	1385	R_IMPC_reverse	1
3444	248	M_fprica_c	612	R_IMPC	1
3445	248	M_fprica_c	1385	R_IMPC_reverse	-1
3446	8	M_h2o_c	613	R_IMPD	-1
3447	122	M_nad_c	613	R_IMPD	-1
3448	219	M_imp_c	613	R_IMPD	-1
3449	4	M_h_c	613	R_IMPD	1
3450	124	M_nadh_c	613	R_IMPD	1
3451	630	M_xmp_c	613	R_IMPD	1
3452	8	M_h2o_c	614	R_INSH	-1
3453	685	M_ins_c	614	R_INSH	-1
3454	207	M_rib_D_c	614	R_INSH	1
3455	673	M_hxan_c	614	R_INSH	1
3456	14	M_coa_c	615	R_IPDCOATA	-1
3457	14	M_coa_c	1386	R_IPDCOATA_reverse	1
3458	92	M_13mmyrsACP_c	615	R_IPDCOATA	-1
3459	92	M_13mmyrsACP_c	1386	R_IPDCOATA_reverse	1
3460	13	M_ACP_c	615	R_IPDCOATA	1
3461	13	M_ACP_c	1386	R_IPDCOATA_reverse	-1
3462	177	M_ipdcoa_c	615	R_IPDCOATA	1
3463	177	M_ipdcoa_c	1386	R_IPDCOATA_reverse	-1
3464	4	M_h_c	616	R_IPDPS	-1
3465	124	M_nadh_c	616	R_IPDPS	-1
3466	445	M_h2mb4p_c	616	R_IPDPS	-1
3467	8	M_h2o_c	616	R_IPDPS	1
3468	122	M_nad_c	616	R_IPDPS	1
3469	443	M_ipdp_c	616	R_IPDPS	1
3470	4	M_h_c	617	R_IPDPS2	-1
3471	5	M_nadph_c	617	R_IPDPS2	-1
3472	445	M_h2mb4p_c	617	R_IPDPS2	-1
3473	2	M_nadp_c	617	R_IPDPS2	1
3474	8	M_h2o_c	617	R_IPDPS2	1
3475	443	M_ipdp_c	617	R_IPDPS2	1
3476	443	M_ipdp_c	618	R_IPDPUPT	-7
3477	580	M_ttc_ggdp_c	618	R_IPDPUPT	-1
3478	130	M_ppi_c	618	R_IPDPUPT	7
3479	686	M_udcpdp_c	618	R_IPDPUPT	1
3480	122	M_nad_c	619	R_IPMDr	-1
3481	122	M_nad_c	1387	R_IPMDr_reverse	1
3482	687	M_3c2hmp_c	619	R_IPMDr	-1
3483	687	M_3c2hmp_c	1387	R_IPMDr_reverse	1
3484	4	M_h_c	619	R_IPMDr	1
3485	4	M_h_c	1387	R_IPMDr_reverse	-1
3486	124	M_nadh_c	619	R_IPMDr	1
3487	124	M_nadh_c	1387	R_IPMDr_reverse	-1
3488	688	M_3c4mop_c	619	R_IPMDr	1
3489	688	M_3c4mop_c	1387	R_IPMDr_reverse	-1
3490	687	M_3c2hmp_c	620	R_IPPMIa	-1
3491	687	M_3c2hmp_c	1388	R_IPPMIa_reverse	1
3492	8	M_h2o_c	620	R_IPPMIa	1
3493	8	M_h2o_c	1388	R_IPPMIa_reverse	-1
3494	689	M_2ippm_c	620	R_IPPMIa	1
3495	689	M_2ippm_c	1388	R_IPPMIa_reverse	-1
3496	8	M_h2o_c	621	R_IPPMIb	-1
3497	8	M_h2o_c	1389	R_IPPMIb_reverse	1
3498	689	M_2ippm_c	621	R_IPPMIb	-1
3499	689	M_2ippm_c	1389	R_IPPMIb_reverse	1
3500	40	M_3c3hmp_c	621	R_IPPMIb	1
3501	40	M_3c3hmp_c	1389	R_IPPMIb_reverse	-1
3502	8	M_h2o_c	622	R_ISOMALT	-1
3503	690	M_isomal_c	622	R_ISOMALT	-1
3504	294	M_glc_D_c	622	R_ISOMALT	2
3505	14	M_coa_c	623	R_ITDCOATA	-1
3506	14	M_coa_c	1390	R_ITDCOATA_reverse	1
3507	90	M_12mtridecACP_c	623	R_ITDCOATA	-1
3508	90	M_12mtridecACP_c	1390	R_ITDCOATA_reverse	1
3509	13	M_ACP_c	623	R_ITDCOATA	1
